employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster,PU_INITIAL,PEOU_INITIAL,resistance_weight,social_weight,threshold_awareness_to_interest,threshold_interest_to_trial,threshold_trial_to_adoption,is_amplifier_network
4325ddd5-7b95-4a84-ad1c-1ee6167e1b9a,Power User,7.771,0.832,0.234,4,8.327,0.74,0.852,62.8,69.03,11.98,47.36,0,Training Request,1.6,0.045,0.0,0.032,0.0,2.63,33.8,0.043,5.81,3.71,6,0,1.0,94.8,1.62,0,0,4,8.380924345010301,8.830755837152221,0.191777,0.11981159846923772,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
4fb9662b-7313-4ebe-9170-0504091cb521,Power User,7.988,0.773,0.159,4,7.764,0.668,0.91,78.3,82.67,9.03,29.66,1,Software Install,3.1,0.251,0.1,0.137,0.022,2.1,22.3,0.096,7.98,3.85,6,1,0.882,82.2,3.64,0,0,4,7.855460700618192,7.90092257838289,0.191777,0.1432552251987048,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
79e890ce-712a-4bf2-be47-a38457bd9c6b,Power User,6.603,0.71,0.218,4,7.196,0.644,0.812,51.5,76.01,8.32,26.33,0,Access / Permissions,0.18,0.088,0.0,0.041,0.011,2.34,73.4,0.047,5.53,3.18,6,2,0.776,77.8,3.4,0,0,4,6.647041507212245,7.049562893728158,0.191777,0.21593052693553139,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
e5fbc8dd-df60-4823-96a5-6fec80411d65,Power User,7.394,0.807,0.217,5,8.156,0.661,0.848,42.2,71.11,13.46,29.15,3,Software Install,0.1,0.176,0.3,0.08,0.083,1.53,63.8,0.08,4.64,2.65,5,0,0.837,56.0,3.29,0,0,4,7.699440682955547,8.530645804868024,0.191777,0.15206697085663834,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
ec51fcd5-0c97-4906-895d-c668bf29cd6d,Power User,7.743,0.789,0.236,4,7.818,0.681,0.861,60.2,66.51,11.88,47.33,1,Training Request,1.54,0.242,0.1,0.121,0.158,1.75,58.8,0.125,6.37,3.42,6,0,0.893,86.2,4.15,0,0,4,7.7892257874595225,7.9612589627945765,0.191777,0.1505537238740065,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
c26f2a1d-6a9b-4722-9c80-355e01ea1957,Power User,7.08,0.803,0.334,4,7.766,0.637,0.792,42.4,73.02,8.68,40.64,0,VPN / Network,4.29,0.07,0.0,0.064,0.088,1.82,81.4,0.077,4.92,2.55,4,0,0.898,89.1,3.05,0,0,4,7.602296143656167,7.920147999467976,0.191777,0.1527337356491022,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
93fa5a36-baff-4134-9c92-1f87fcd526f0,Power User,8.259,0.934,0.252,5,8.13,0.662,0.874,55.0,76.77,13.27,39.42,0,Access / Permissions,0.67,0.075,0.0,0.039,0.028,2.61,70.9,0.054,5.89,3.55,5,0,0.761,66.7,4.24,0,0,1,8.525169267000296,8.511783127576992,0.191777,0.09763379452458044,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
27fe7175-469c-4899-a35f-b65d601fb46a,Power User,7.988,0.784,0.228,6,8.017,0.672,0.889,54.4,64.39,12.77,39.73,0,VPN / Network,3.05,0.075,0.0,0.057,0.237,3.11,84.6,0.131,5.39,3.39,5,1,0.763,81.4,3.96,0,0,4,7.493376508684134,8.268986614754,0.191777,0.1684450986164262,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
f5e24815-6f01-4620-b0e3-34accbbf74a7,Power User,7.444,0.775,0.128,4,8.323,0.665,0.775,51.7,74.72,11.75,32.18,0,Hardware,0.75,0.019,0.0,0.014,0.018,1.62,42.5,0.029,5.85,2.92,8,0,0.816,83.7,6.11,0,0,4,7.079776273182219,8.836317908661112,0.191777,0.19419487783338246,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
8cd1fb0f-91a4-4fdb-adcc-3713be74bf7b,Power User,6.701,0.805,0.379,5,8.188,0.721,0.8,38.4,81.78,13.62,40.89,1,Software Install,8.13,0.07,0.1,0.094,0.022,2.75,61.5,0.081,3.68,2.27,4,0,0.877,90.7,2.28,0,0,4,7.590521047983515,8.580099875457966,0.191777,0.17372343244038857,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
f54afea4-906c-4497-b7cb-703f513e8836,Power User,7.406,0.785,0.271,4,7.784,0.681,0.806,54.9,68.78,16.29,28.62,2,Software Install,7.43,0.169,0.2,0.133,0.062,0.8,39.4,0.093,5.12,3.12,5,1,0.886,75.5,3.83,0,0,4,7.496320282602298,7.934899580426345,0.191777,0.17050058875478352,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
3597d92a-e3b2-4431-bd43-93bff9d558ed,Power User,7.972,0.816,0.142,4,8.153,0.686,0.882,64.1,71.68,16.21,55.69,0,Training Request,0.92,0.049,0.0,0.029,0.136,1.38,58.8,0.069,7.06,3.65,8,1,0.85,74.1,4.27,1,0,4,7.954077126876655,8.535240559592761,0.191777,0.14035030909626145,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
a96e9bd3-4663-4a60-a46c-5082c6f00b8a,Power User,7.519,0.922,0.184,5,7.905,0.767,1.0,67.2,75.84,13.36,60.23,0,Training Request,0.74,0.128,0.0,0.063,0.05,1.52,58.5,0.062,7.25,3.74,6,1,0.782,77.9,3.52,0,0,1,9.05504857226965,8.151336710881104,0.191777,0.07247777450691789,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
a2b0721f-84a8-4664-8ca2-b43de845016f,Power User,7.301,0.796,0.233,4,8.079,0.674,0.85,56.9,76.51,12.79,24.07,1,Access / Permissions,1.61,0.052,0.1,0.036,0.01,1.29,70.8,0.034,6.1,3.53,4,1,0.962,93.6,2.33,0,0,4,7.995289961730939,8.448544792812838,0.191777,0.13511745657933472,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
e8bea849-c21f-4648-b2a6-b6c2e6040282,Power User,8.561,0.832,0.249,3,7.687,0.699,0.782,47.5,79.78,13.39,40.78,0,Hardware,0.88,0.093,0.0,0.048,0.063,1.15,62.6,0.055,4.72,3.06,6,0,0.765,91.4,5.18,0,0,4,7.380041212834854,7.8145895553970215,0.191777,0.18313511922284373,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
9764db98-5494-413c-b5f9-6558c51eaade,Power User,7.201,0.776,0.232,5,7.956,0.631,0.799,49.6,60.86,13.77,41.36,0,Access / Permissions,3.42,0.093,0.0,0.068,0.049,2.35,70.7,0.072,5.18,3.18,8,0,0.931,81.8,4.17,0,0,4,7.531645569620253,8.22303906750662,0.191777,0.155753164556962,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
bc12e7d5-9ce6-495c-a579-cb2d4cc31bd2,Power User,7.212,0.84,0.266,4,7.752,0.666,0.842,54.4,65.71,12.33,43.43,2,Password Reset,5.76,0.121,0.2,0.098,0.011,1.97,71.8,0.072,5.79,3.24,7,1,0.892,91.2,2.41,0,0,4,8.077715631439505,7.902373553559121,0.191777,0.128024138946129,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
cb288917-905b-4a7e-b378-1ce4b0de92ba,Power User,6.9,0.731,0.275,4,7.747,0.679,0.824,52.2,66.08,13.44,54.01,4,VPN / Network,3.66,0.156,0.4,0.098,0.017,2.33,92.2,0.077,5.06,2.81,9,1,0.93,60.7,4.28,0,0,4,7.307918751839859,7.890282093757177,0.191777,0.18279231675007357,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
2bf192d3-2fd5-47e8-8d6e-195ac2c7dda1,Power User,8.083,0.816,0.203,5,7.632,0.68,0.881,61.6,61.96,9.07,40.8,2,Software Install,5.1,0.129,0.2,0.097,0.105,2.51,57.6,0.105,6.25,3.42,4,0,0.809,89.1,5.67,0,0,4,7.828966735354723,7.685815508506342,0.191777,0.14763026199587884,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
f9d5fa42-9791-4a11-aac0-e9ab4797526d,Power User,7.85,0.81,0.274,5,8.189,0.659,0.828,49.6,53.02,13.2,44.21,1,Hardware,1.62,0.311,0.1,0.152,0.023,2.26,48.8,0.106,5.73,3.2,5,0,0.83,71.9,3.76,0,0,4,7.612599352369738,8.560511710578819,0.191777,0.15732970267883428,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
9c73d8ef-3659-4e64-925a-61006578b4d0,Power User,9.334,0.838,0.237,4,8.384,0.73,0.964,82.0,38.46,14.19,71.81,2,VPN / Network,0.51,0.221,0.2,0.103,0.013,2.49,65.4,0.08,8.95,4.27,6,0,0.844,97.9,3.8,0,0,4,8.460406240800706,8.88903667339758,0.191777,0.11239034442154844,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
86126682-674d-4648-bf88-ff0acdf137be,Power User,6.934,0.756,0.307,3,7.467,0.695,0.808,58.1,82.95,11.78,44.0,2,Software Install,4.68,0.03,0.2,0.049,0.212,2.06,50.8,0.109,6.06,3.42,3,0,0.807,72.4,5.52,0,0,4,7.059169855755078,7.4230680870101455,0.191777,0.20438769502502202,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
4866eaa4-03dc-40c1-8f24-b5c89bd6101a,Power User,6.133,0.699,0.291,4,8.06,0.695,0.831,54.5,55.46,12.76,60.9,1,App Crash,1.5,0.122,0.1,0.066,0.045,1.39,82.7,0.061,6.21,3.12,8,0,0.856,74.3,2.73,0,0,4,6.885487194583456,8.395826028076371,0.191777,0.2164586399764498,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
97ec1408-3889-4b05-a366-2b3659741217,Power User,7.981,0.857,0.183,5,7.714,0.719,0.929,64.5,86.67,10.22,49.52,0,Access / Permissions,3.11,0.128,0.0,0.081,0.018,2.73,58.0,0.073,6.04,3.37,3,1,0.951,87.1,5.7,1,0,4,8.760671180453341,7.841795339951392,0.191777,0.08910774212540477,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
5e974b4b-1f58-4471-abce-35564bf7001c,Power User,8.039,0.744,0.206,4,7.211,0.673,0.851,58.3,78.39,9.87,40.02,1,VPN / Network,0.95,0.022,0.1,0.017,0.05,1.75,54.1,0.041,6.51,3.31,6,2,0.749,87.9,4.87,0,0,4,6.989991168678245,7.078219653458761,0.191777,0.20257359434795408,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
f0d5b490-7552-461b-8fe9-a29e16788bba,Power User,7.247,0.806,0.269,4,8.193,0.675,0.812,50.4,66.94,13.53,38.51,0,Software Install,0.27,0.127,0.0,0.059,0.074,1.54,55.4,0.067,5.21,3.08,8,0,0.794,78.0,2.78,0,0,4,7.4065351780983235,8.599808954935128,0.191777,0.17505887547836319,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
fd4233b5-a094-4a4e-8a56-0cfd7d1378cb,Power User,8.428,0.972,0.155,6,9.063,0.71,0.912,66.3,77.16,11.18,44.93,1,Software Install,12.57,0.11,0.1,0.146,0.027,1.99,72.1,0.101,7.09,3.52,7,0,0.786,85.3,3.06,0,0,1,9.046217250515161,9.938575384206136,0.191777,0.0677185752134236,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
700b1c0d-e443-44ca-8457-16a491335630,Power User,7.92,0.859,0.187,5,8.259,0.697,0.886,57.8,75.25,8.56,34.86,0,Software Install,0.47,0.282,0.0,0.131,0.045,1.55,59.8,0.094,6.1,3.26,6,0,0.833,86.5,3.22,1,0,4,8.238151309979393,8.680700821010122,0.191777,0.12280085369443626,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
1c85d175-99df-4ae4-84c6-2e8939e62770,Power User,8.73,0.798,0.215,5,8.16,0.639,0.824,53.3,59.98,10.22,37.23,0,Software Install,13.1,0.313,0.0,0.241,0.036,1.85,53.0,0.15,6.33,2.94,6,1,0.831,85.5,1.78,0,0,4,7.509567265234029,8.477685210935515,0.191777,0.1591386517515455,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
cb2ae75a-9f48-4c13-bfda-919df6678ceb,Power User,6.896,0.777,0.331,4,7.814,0.644,0.758,44.0,70.85,10.58,41.19,1,Hardware,13.43,0.218,0.1,0.2,0.03,2.31,85.3,0.132,4.61,2.99,5,0,0.894,78.4,4.09,0,0,4,7.249043273476596,7.949046588394618,0.191777,0.1771616131881072,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
20446b67-9197-4929-887a-1d3e485cd500,Power User,8.123,0.838,0.137,6,8.931,0.67,0.908,71.8,61.2,14.94,47.64,3,Hardware,3.99,0.166,0.3,0.105,0.05,2.31,50.0,0.091,7.71,3.81,5,0,0.842,86.5,2.83,0,0,1,8.207241683838681,9.739549955866169,0.191777,0.12011480718280831,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
843e7413-9510-4213-b86b-04cc9d680679,Power User,6.76,0.791,0.234,5,7.805,0.71,0.848,41.9,77.54,13.45,61.43,2,Access / Permissions,3.31,0.223,0.2,0.126,0.031,1.56,62.5,0.088,4.66,2.97,4,1,0.861,94.7,4.13,0,0,4,7.652340300264938,7.972141276616325,0.191777,0.16668383868118938,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
6edce321-af08-4cd7-a7ea-2ddf10dd5e27,Power User,8.468,0.779,0.099,4,8.007,0.659,0.804,71.0,63.85,10.82,40.64,0,VPN / Network,2.11,0.396,0.0,0.194,0.05,1.81,71.1,0.13,7.33,4.15,7,1,0.868,71.0,2.38,1,0,1,7.390344421548425,8.254114119197611,0.191777,0.1719763026199588,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
244dd60f-e582-4dc7-9957-fb9d618bb7b4,Power User,7.529,0.831,0.18,4,7.667,0.662,0.849,51.4,70.03,11.53,49.15,0,Access / Permissions,5.68,0.107,0.0,0.091,0.019,2.74,39.2,0.079,5.55,3.04,3,1,0.857,74.4,4.82,0,0,4,7.939358257285839,7.76283810744471,0.191777,0.13641448336767747,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
0fe34508-a09a-4bb1-a0c6-f4651288205e,Power User,7.388,0.801,0.23,4,8.028,0.704,0.841,52.1,69.6,16.28,30.35,1,Software Install,1.04,0.209,0.1,0.102,0.072,2.4,68.7,0.097,5.35,2.88,6,0,0.889,82.2,4.61,0,0,4,7.77745069178687,8.315055076599398,0.191777,0.15646747129820432,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
8652d6f1-3898-4565-b239-263a828f1074,Power User,7.844,0.832,0.252,5,8.123,0.699,0.827,42.9,72.22,15.34,54.54,0,App Crash,1.97,0.171,0.0,0.092,0.016,3.35,47.2,0.084,4.85,2.3,7,1,0.831,72.5,3.02,0,0,4,7.773035030909625,8.475387833573146,0.191777,0.15566485133941718,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
5f3fc562-f8b8-4008-9a2e-9c0e027150a9,Power User,7.608,0.81,0.251,5,8.01,0.611,0.79,43.5,87.63,10.2,29.5,1,Access / Permissions,2.99,0.067,0.1,0.053,0.148,2.81,73.5,0.099,4.89,2.45,5,0,0.955,65.8,4.2,0,0,4,7.812775978804827,8.285068256290582,0.191777,0.1336393876950251,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
1b986ab6-a54e-418f-826c-f7ec34291b25,Power User,8.105,0.856,0.263,5,8.383,0.697,0.881,57.4,68.59,15.91,52.19,1,Software Install,1.65,0.002,0.1,0.014,0.026,2.79,48.5,0.042,6.26,3.02,6,0,1.0,91.8,3.89,1,0,4,8.685604945540181,8.919628066696491,0.191777,0.0916133352958494,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
806b56ff-a29c-432a-9332-8207a8252caa,Power User,7.101,0.734,0.231,4,7.763,0.701,0.8,57.3,83.18,12.8,44.27,2,Software Install,1.67,0.131,0.2,0.072,0.006,1.27,71.7,0.05,6.19,3.57,10,2,0.889,61.9,5.43,0,0,4,7.103326464527523,7.938285189170889,0.191777,0.20305681483662064,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
4b66cd3d-c55c-465a-a522-cc3353b6d192,Power User,7.493,0.802,0.224,4,7.789,0.644,0.897,54.9,75.8,15.0,43.91,0,Access / Permissions,1.24,0.047,0.0,0.031,0.043,2.56,77.5,0.054,6.26,3.22,5,1,0.856,78.4,2.66,0,0,4,7.934942596408597,7.975768714556908,0.191777,0.13298969679128642,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
44a01e97-63bd-4c00-9fe1-81c70fed37b1,Power User,7.489,0.765,0.278,3,7.635,0.642,0.884,58.0,85.18,12.59,42.3,1,VPN / Network,2.83,0.075,0.1,0.056,0.013,2.07,74.1,0.052,6.59,3.4,2,0,0.884,88.8,3.63,1,0,4,7.687665587282897,7.735390493694302,0.191777,0.14845186929643803,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
e7ce543f-d4db-4f1d-86d5-f6674b43701a,Power User,7.296,0.829,0.157,5,8.051,0.685,0.817,43.1,67.62,15.96,33.29,0,Access / Permissions,5.14,0.184,0.0,0.122,0.145,1.77,65.5,0.122,4.46,2.28,8,1,0.763,84.4,3.1,0,0,4,7.506623491315867,8.330048486753807,0.191777,0.17079629084486314,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
3f9ea828-77a4-46b5-8dfd-b1348ad28ea6,Power User,8.785,0.882,0.128,4,8.271,0.684,0.855,75.0,77.96,10.1,33.77,0,Password Reset,0.57,0.283,0.0,0.132,0.107,2.2,58.8,0.12,8.1,3.76,3,0,0.853,78.5,3.85,0,0,1,8.329408301442449,8.677557041461618,0.191777,0.11426847218133648,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
8818091f-1297-418f-9f79-1fae0079e761,Power User,8.422,0.861,0.277,4,7.723,0.693,0.886,62.1,70.41,12.36,52.53,0,Access / Permissions,9.08,0.128,0.0,0.127,0.033,2.67,53.9,0.1,6.11,3.66,10,0,0.789,72.1,4.39,0,0,4,8.123344127171032,7.833089488893993,0.191777,0.13005225198704742,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
67e8372e-a930-44a8-aa9f-2d2d35e94f23,Power User,7.656,0.826,0.184,5,8.565,0.669,0.86,60.0,41.11,16.04,45.11,0,Software Install,3.2,0.151,0.0,0.092,0.103,2.4,82.6,0.101,6.63,3.46,5,1,0.876,85.1,3.08,0,0,4,8.007065057403592,9.155774276628415,0.191777,0.13332734765969972,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
7aa1b2f9-1f51-4748-9441-d29393637b88,Power User,7.726,0.764,0.307,3,7.426,0.625,0.837,60.8,60.1,7.02,42.23,2,Password Reset,6.17,0.207,0.2,0.14,0.133,1.57,52.2,0.126,6.72,3.4,8,0,0.789,73.1,3.4,1,0,4,7.193111569031498,7.344231769101484,0.191777,0.17543052693553135,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
1a6fe224-6b3c-4c37-bb70-480ef7c72c9c,Power User,7.248,0.756,0.272,4,7.116,0.662,0.913,45.5,76.82,12.88,48.99,1,Hardware,2.88,0.337,0.1,0.174,0.03,2.55,47.5,0.121,4.33,2.93,3,0,0.816,84.4,4.86,0,0,4,7.54930821312923,6.8611779500139045,0.191777,0.16223579629084497,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
4d72310a-82c9-4874-aa2b-6e50a54980f0,Power User,7.132,0.795,0.226,5,7.889,0.656,0.822,50.2,76.16,12.02,45.91,1,Software Install,4.49,0.256,0.1,0.149,0.048,1.72,71.3,0.106,5.55,3.33,4,1,0.709,83.3,5.29,0,0,4,7.119517221077421,8.088944778303087,0.191777,0.18895967029732116,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
5a8ca02b-c800-4d92-b370-440bbd733b6a,Power User,8.053,0.758,0.242,3,7.804,0.69,0.799,53.6,58.05,14.71,37.86,1,VPN / Network,0.05,0.058,0.1,0.027,0.103,2.23,50.9,0.067,5.64,3.1,5,0,0.758,83.4,4.34,0,0,4,6.8899028554607,7.988343832750928,0.191777,0.21459670297321168,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
10c54b1b-4e95-42c0-af67-ccb165dc1d4b,Power User,6.618,0.761,0.205,5,7.697,0.699,0.847,49.9,73.2,15.67,67.15,1,Software Install,5.11,0.29,0.1,0.17,0.067,1.92,48.7,0.124,5.19,3.01,6,1,0.865,76.2,3.65,0,0,4,7.438916691198117,7.771906702296167,0.191777,0.17901972328525156,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
3e60dc3c-28da-4ba8-946b-ca5a74381ad7,Power User,8.197,0.903,0.192,6,8.969,0.767,0.878,64.5,76.03,14.83,51.67,2,Software Install,0.11,0.176,0.2,0.08,0.023,1.97,41.8,0.067,7.35,3.62,7,0,0.779,100.0,3.54,0,0,1,8.367677362378569,9.819595419755023,0.191777,0.1251991463055638,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
f485581d-9ab9-46bf-bf2b-f05cba92b399,Power User,7.23,0.802,0.254,5,7.972,0.696,0.858,46.8,70.65,13.6,46.14,0,Software Install,6.84,0.018,0.0,0.06,0.146,2.56,55.2,0.1,4.95,3.35,5,1,0.914,85.2,4.4,0,0,4,7.933470709449512,8.224490042682856,0.191777,0.1438304386223139,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
90fb7f41-c846-4cb0-ad20-18282eef7e00,Power User,8.419,0.829,0.25,5,8.436,0.671,0.857,59.6,78.29,13.1,40.38,1,Software Install,14.59,0.182,0.1,0.193,0.054,1.48,60.8,0.128,6.04,2.96,8,0,0.773,79.5,4.05,1,0,4,7.712687665587284,8.930147636724183,0.191777,0.1534786576390933,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
ce07b82b-b8ea-4792-9a02-c608f2ca6291,Power User,8.476,0.835,0.247,4,8.055,0.711,0.893,67.5,76.93,12.14,53.57,0,Training Request,1.1,0.144,0.0,0.073,0.056,3.27,65.4,0.086,7.1,3.84,7,0,0.872,84.4,1.99,0,0,4,8.207241683838681,8.36680652455171,0.191777,0.1274651162790697,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
1223c7e0-9d90-4a74-b744-285592093030,Power User,6.436,0.721,0.285,3,7.447,0.631,0.78,44.4,70.65,13.52,37.91,3,Password Reset,0.82,0.205,0.3,0.098,0.115,1.01,75.3,0.094,5.27,2.75,2,0,0.787,75.0,4.43,0,0,4,6.619075654989697,7.404326324317136,0.191777,0.21333632617015014,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
b7382195-c948-4b91-b237-93dc3e8dcec6,Power User,7.744,0.797,0.258,3,8.121,0.663,0.725,44.6,65.89,16.65,37.15,0,App Crash,4.67,0.212,0.0,0.131,0.01,1.74,69.4,0.086,4.95,2.9,4,0,0.867,78.5,2.85,0,0,4,7.171033264645274,8.470551249652372,0.191777,0.1875604945540183,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
0ef15011-720e-4f1b-9433-80c63ea09ed1,Power User,6.255,0.805,0.301,3,7.269,0.645,0.797,25.8,81.43,10.92,60.24,1,Software Install,1.04,0.401,0.1,0.188,0.089,2.32,59.3,0.144,3.79,1.9,3,2,0.733,100.0,2.24,0,0,4,7.153370621136297,7.082209835193403,0.191777,0.18360759493670886,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
7a922a6b-0a18-4d48-bc77-2b665703c652,Power User,7.288,0.753,0.241,4,8.236,0.691,0.797,54.5,75.63,11.99,45.28,2,Software Install,6.2,0.396,0.2,0.226,0.03,2.45,59.2,0.146,6.12,3.17,7,0,0.808,75.1,1.96,0,0,4,6.991463055637328,8.600534442523246,0.191777,0.2078899028554606,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
9432d737-3479-4740-91c9-9f4027d87acb,Power User,6.566,0.772,0.206,4,7.936,0.673,0.848,51.5,57.19,12.81,38.13,0,Training Request,0.32,0.556,0.0,0.253,0.088,2.04,69.1,0.173,4.76,3.2,6,0,0.781,81.3,3.56,0,0,4,7.277009125699145,8.106114651221842,0.191777,0.18325728584044754,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
19efff09-894f-433a-90a7-0fcb156ccf1a,Power User,7.42,0.815,0.284,5,7.982,0.679,0.839,50.7,73.21,15.5,45.05,1,Software Install,0.46,0.321,0.1,0.148,0.046,2.07,79.8,0.109,5.35,3.65,3,0,0.902,77.9,2.68,0,0,4,7.90992051810421,8.232591320750153,0.191777,0.14191639682072416,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
31910ce5-3eb1-47c1-9414-11a7ae2a9ded,Power User,8.094,0.818,0.249,4,8.515,0.702,0.901,59.4,59.49,13.56,52.65,1,Training Request,11.91,0.118,0.1,0.144,0.101,2.35,63.8,0.126,6.12,3.54,6,0,0.872,72.6,1.24,0,0,4,8.117456579334707,9.056019733262398,0.191777,0.13215454813070351,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
7a198132-b26f-4f48-8828-b25383f7f751,Power User,7.711,0.852,0.282,4,8.251,0.678,0.796,47.9,61.35,15.46,50.59,2,Software Install,3.63,0.052,0.2,0.051,0.084,1.96,55.4,0.071,5.5,2.75,6,0,0.754,85.8,3.41,1,0,4,7.556667647924641,8.687592953097226,0.191777,0.16565793347070937,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
1790899b-85f3-4bcb-a1e0-2828e3eaa67b,Power User,8.236,0.788,0.134,4,7.841,0.694,0.926,75.1,64.48,15.59,53.77,0,Access / Permissions,4.89,0.432,0.0,0.232,0.052,2.94,48.1,0.161,6.71,3.92,6,2,0.826,82.3,3.26,0,0,4,7.871651457168088,7.966941948901491,0.191777,0.14770738887253465,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
343136f9-147f-4b08-87c1-d4c1961ae6ab,Power User,8.112,0.843,0.12,6,8.687,0.765,0.985,74.9,71.45,14.48,33.75,0,App Crash,0.97,0.097,0.0,0.051,0.077,2.6,41.8,0.075,8.76,3.9,4,0,0.786,90.2,3.64,0,0,1,8.419193405946423,9.369551285926748,0.191777,0.1209317044450986,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
d0e91a93-9d36-4559-9da9-a2dafff57866,Power User,7.452,0.866,0.287,4,7.781,0.658,0.853,46.4,74.74,10.34,53.54,1,Access / Permissions,3.75,0.154,0.1,0.098,0.037,2.62,71.3,0.086,5.39,2.5,2,1,0.907,89.3,3.11,0,0,4,8.361789814542242,7.9361087264065375,0.191777,0.10779423020312048,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
2af91257-78d9-4e57-ac89-7cc994f29524,Power User,8.382,0.824,0.199,5,7.672,0.705,0.882,74.6,66.91,17.15,43.39,1,App Crash,2.57,0.043,0.1,0.039,0.069,1.52,70.1,0.056,7.77,3.92,10,3,0.929,90.1,5.81,0,0,4,8.245510744774801,7.790164806597101,0.191777,0.12369149249337652,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
6b3263cf-e633-477a-84b7-f2fdb3d18109,Power User,8.654,0.817,0.111,4,8.287,0.743,0.929,68.3,67.35,16.53,45.8,0,App Crash,2.27,0.311,0.0,0.157,0.152,2.05,70.1,0.145,7.62,3.88,6,1,0.739,73.7,4.37,0,0,4,7.842213717986459,8.681547223196258,0.191777,0.16032352075360606,0.6000920000000001,1.0001533333333334,1.8002760000000002,False
