employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster
c11aa889-9b15-4955-b644-31796d421ee0,Power User,7.92,0.859,0.187,5,8.259,0.697,0.886,57.8,75.25,8.56,34.86,0,Software Install,0.47,0.282,0.0,0.131,0.045,1.55,59.8,0.094,6.1,3.26,6,0,0.833,86.5,3.22,1,0,4
371981a5-0c4a-458a-91b1-39f9af52cb6d,Power User,8.73,0.798,0.215,5,8.16,0.639,0.824,53.3,59.98,10.22,37.23,0,Software Install,13.1,0.313,0.0,0.241,0.036,1.85,53.0,0.15,6.33,2.94,6,1,0.831,85.5,1.78,0,0,4
1da3aedd-72ae-43fa-817c-cfff58f79afa,Power User,6.896,0.777,0.331,4,7.814,0.644,0.758,44.0,70.85,10.58,41.19,1,Hardware,13.43,0.218,0.1,0.2,0.03,2.31,85.3,0.132,4.61,2.99,5,0,0.894,78.4,4.09,0,0,4
09145d5a-0e07-4a73-bc97-de671e270cb7,Power User,8.123,0.838,0.137,6,8.931,0.67,0.908,71.8,61.2,14.94,47.64,3,Hardware,3.99,0.166,0.3,0.105,0.05,2.31,50.0,0.091,7.71,3.81,5,0,0.842,86.5,2.83,0,0,1
9fcc28b1-71b8-454c-b87d-e9b50e9a175e,Power User,6.76,0.791,0.234,5,7.805,0.71,0.848,41.9,77.54,13.45,61.43,2,Access / Permissions,3.31,0.223,0.2,0.126,0.031,1.56,62.5,0.088,4.66,2.97,4,1,0.861,94.7,4.13,0,0,4
10c8451e-a5b1-4688-9f3f-f4669d13fce3,Power User,8.468,0.779,0.099,4,8.007,0.659,0.804,71.0,63.85,10.82,40.64,0,VPN / Network,2.11,0.396,0.0,0.194,0.05,1.81,71.1,0.13,7.33,4.15,7,1,0.868,71.0,2.38,1,0,1
f223f963-43aa-4ec0-b009-129f13a34f03,Power User,7.529,0.831,0.18,4,7.667,0.662,0.849,51.4,70.03,11.53,49.15,0,Access / Permissions,5.68,0.107,0.0,0.091,0.019,2.74,39.2,0.079,5.55,3.04,3,1,0.857,74.4,4.82,0,0,4
dfdb7573-bedd-4b1a-860e-f936022beb29,Power User,7.388,0.801,0.23,4,8.028,0.704,0.841,52.1,69.6,16.28,30.35,1,Software Install,1.04,0.209,0.1,0.102,0.072,2.4,68.7,0.097,5.35,2.88,6,0,0.889,82.2,4.61,0,0,4
9c84a2c4-b9f1-4ad3-8cc0-19aca0d818ac,Power User,7.844,0.832,0.252,5,8.123,0.699,0.827,42.9,72.22,15.34,54.54,0,App Crash,1.97,0.171,0.0,0.092,0.016,3.35,47.2,0.084,4.85,2.3,7,1,0.831,72.5,3.02,0,0,4
0e3a1a56-50e4-4310-917e-548aa92604f6,Power User,7.608,0.81,0.251,5,8.01,0.611,0.79,43.5,87.63,10.2,29.5,1,Access / Permissions,2.99,0.067,0.1,0.053,0.148,2.81,73.5,0.099,4.89,2.45,5,0,0.955,65.8,4.2,0,0,4
635d0739-caa5-4552-8acb-06c30183fdf8,Power User,8.105,0.856,0.263,5,8.383,0.697,0.881,57.4,68.59,15.91,52.19,1,Software Install,1.65,0.002,0.1,0.014,0.026,2.79,48.5,0.042,6.26,3.02,6,0,1.0,91.8,3.89,1,0,4
cfb7c480-f495-4c24-b313-0fa6afc8bc0b,Power User,7.101,0.734,0.231,4,7.763,0.701,0.8,57.3,83.18,12.8,44.27,2,Software Install,1.67,0.131,0.2,0.072,0.006,1.27,71.7,0.05,6.19,3.57,10,2,0.889,61.9,5.43,0,0,4
96c5b2f6-3f64-4cea-806e-11455e79aba6,Power User,7.493,0.802,0.224,4,7.789,0.644,0.897,54.9,75.8,15.0,43.91,0,Access / Permissions,1.24,0.047,0.0,0.031,0.043,2.56,77.5,0.054,6.26,3.22,5,1,0.856,78.4,2.66,0,0,4
4abadea3-d20f-4ed9-8fb8-d1aea56f725a,Power User,7.489,0.765,0.278,3,7.635,0.642,0.884,58.0,85.18,12.59,42.3,1,VPN / Network,2.83,0.075,0.1,0.056,0.013,2.07,74.1,0.052,6.59,3.4,2,0,0.884,88.8,3.63,1,0,4
ada3960e-f26e-4f70-b048-1ddadefa9f81,Power User,7.296,0.829,0.157,5,8.051,0.685,0.817,43.1,67.62,15.96,33.29,0,Access / Permissions,5.14,0.184,0.0,0.122,0.145,1.77,65.5,0.122,4.46,2.28,8,1,0.763,84.4,3.1,0,0,4
162d4e26-4ff6-43ec-b58f-d1028b6db164,Power User,8.785,0.882,0.128,4,8.271,0.684,0.855,75.0,77.96,10.1,33.77,0,Password Reset,0.57,0.283,0.0,0.132,0.107,2.2,58.8,0.12,8.1,3.76,3,0,0.853,78.5,3.85,0,0,1
7df55857-1656-4930-a558-d3aa354a379c,Power User,8.422,0.861,0.277,4,7.723,0.693,0.886,62.1,70.41,12.36,52.53,0,Access / Permissions,9.08,0.128,0.0,0.127,0.033,2.67,53.9,0.1,6.11,3.66,10,0,0.789,72.1,4.39,0,0,4
531aa1d6-cb31-4ad7-a180-62905b3fe816,Power User,7.656,0.826,0.184,5,8.565,0.669,0.86,60.0,41.11,16.04,45.11,0,Software Install,3.2,0.151,0.0,0.092,0.103,2.4,82.6,0.101,6.63,3.46,5,1,0.876,85.1,3.08,0,0,4
75fc389c-587c-4724-bc68-40169885d297,Power User,7.726,0.764,0.307,3,7.426,0.625,0.837,60.8,60.1,7.02,42.23,2,Password Reset,6.17,0.207,0.2,0.14,0.133,1.57,52.2,0.126,6.72,3.4,8,0,0.789,73.1,3.4,1,0,4
c627ab7a-8b66-4c11-8f86-7b3042f5b7be,Power User,7.248,0.756,0.272,4,7.116,0.662,0.913,45.5,76.82,12.88,48.99,1,Hardware,2.88,0.337,0.1,0.174,0.03,2.55,47.5,0.121,4.33,2.93,3,0,0.816,84.4,4.86,0,0,4
fc2f6fa5-97fb-4915-abb9-addf052fc742,Power User,7.132,0.795,0.226,5,7.889,0.656,0.822,50.2,76.16,12.02,45.91,1,Software Install,4.49,0.256,0.1,0.149,0.048,1.72,71.3,0.106,5.55,3.33,4,1,0.709,83.3,5.29,0,0,4
a2b68d87-389d-4a27-841d-52f07872f45b,Power User,8.053,0.758,0.242,3,7.804,0.69,0.799,53.6,58.05,14.71,37.86,1,VPN / Network,0.05,0.058,0.1,0.027,0.103,2.23,50.9,0.067,5.64,3.1,5,0,0.758,83.4,4.34,0,0,4
886873f9-4989-41b0-8f76-a48cc4c4c860,Power User,6.618,0.761,0.205,5,7.697,0.699,0.847,49.9,73.2,15.67,67.15,1,Software Install,5.11,0.29,0.1,0.17,0.067,1.92,48.7,0.124,5.19,3.01,6,1,0.865,76.2,3.65,0,0,4
973cc928-3606-4ca7-b7da-7204580b0e9f,Power User,8.197,0.903,0.192,6,8.969,0.767,0.878,64.5,76.03,14.83,51.67,2,Software Install,0.11,0.176,0.2,0.08,0.023,1.97,41.8,0.067,7.35,3.62,7,0,0.779,100.0,3.54,0,0,1
141a0815-ce64-4288-b689-06abbebc39aa,Power User,7.23,0.802,0.254,5,7.972,0.696,0.858,46.8,70.65,13.6,46.14,0,Software Install,6.84,0.018,0.0,0.06,0.146,2.56,55.2,0.1,4.95,3.35,5,1,0.914,85.2,4.4,0,0,4
6877639f-d38b-46de-a1e7-029a49430136,Power User,8.419,0.829,0.25,5,8.436,0.671,0.857,59.6,78.29,13.1,40.38,1,Software Install,14.59,0.182,0.1,0.193,0.054,1.48,60.8,0.128,6.04,2.96,8,0,0.773,79.5,4.05,1,0,4
2a294bf4-4d86-4307-b005-d00b4f14da99,Power User,8.476,0.835,0.247,4,8.055,0.711,0.893,67.5,76.93,12.14,53.57,0,Training Request,1.1,0.144,0.0,0.073,0.056,3.27,65.4,0.086,7.1,3.84,7,0,0.872,84.4,1.99,0,0,4
732a8362-9e30-4bb0-ad5b-c543d217dc9e,Power User,6.436,0.721,0.285,3,7.447,0.631,0.78,44.4,70.65,13.52,37.91,3,Password Reset,0.82,0.205,0.3,0.098,0.115,1.01,75.3,0.094,5.27,2.75,2,0,0.787,75.0,4.43,0,0,4
b3275c02-323a-4cb0-aa6f-65dd1c016716,Power User,7.744,0.797,0.258,3,8.121,0.663,0.725,44.6,65.89,16.65,37.15,0,App Crash,4.67,0.212,0.0,0.131,0.01,1.74,69.4,0.086,4.95,2.9,4,0,0.867,78.5,2.85,0,0,4
50daa165-1b56-4825-89d5-4952058d0b3c,Power User,6.255,0.805,0.301,3,7.269,0.645,0.797,25.8,81.43,10.92,60.24,1,Software Install,1.04,0.401,0.1,0.188,0.089,2.32,59.3,0.144,3.79,1.9,3,2,0.733,100.0,2.24,0,0,4
ec9b0dca-507b-4de2-b285-e5b6cfee034e,Power User,7.288,0.753,0.241,4,8.236,0.691,0.797,54.5,75.63,11.99,45.28,2,Software Install,6.2,0.396,0.2,0.226,0.03,2.45,59.2,0.146,6.12,3.17,7,0,0.808,75.1,1.96,0,0,4
8b6d1295-6bb0-493c-983c-49997fd5e38b,Power User,6.566,0.772,0.206,4,7.936,0.673,0.848,51.5,57.19,12.81,38.13,0,Training Request,0.32,0.556,0.0,0.253,0.088,2.04,69.1,0.173,4.76,3.2,6,0,0.781,81.3,3.56,0,0,4
e9cf0ec8-add4-4c8b-ab82-f20660aed8bc,Power User,7.42,0.815,0.284,5,7.982,0.679,0.839,50.7,73.21,15.5,45.05,1,Software Install,0.46,0.321,0.1,0.148,0.046,2.07,79.8,0.109,5.35,3.65,3,0,0.902,77.9,2.68,0,0,4
e5255e14-397a-4099-a436-7012a150b928,Power User,8.094,0.818,0.249,4,8.515,0.702,0.901,59.4,59.49,13.56,52.65,1,Training Request,11.91,0.118,0.1,0.144,0.101,2.35,63.8,0.126,6.12,3.54,6,0,0.872,72.6,1.24,0,0,4
c63c37d5-0e37-4b93-b7f8-757c80144510,Power User,7.711,0.852,0.282,4,8.251,0.678,0.796,47.9,61.35,15.46,50.59,2,Software Install,3.63,0.052,0.2,0.051,0.084,1.96,55.4,0.071,5.5,2.75,6,0,0.754,85.8,3.41,1,0,4
9cbe823e-a33e-4eac-bfb0-6e463954008e,Power User,8.236,0.788,0.134,4,7.841,0.694,0.926,75.1,64.48,15.59,53.77,0,Access / Permissions,4.89,0.432,0.0,0.232,0.052,2.94,48.1,0.161,6.71,3.92,6,2,0.826,82.3,3.26,0,0,4
bfbb213e-68c6-42fc-bbf7-95f33e3b6003,Power User,8.112,0.843,0.12,6,8.687,0.765,0.985,74.9,71.45,14.48,33.75,0,App Crash,0.97,0.097,0.0,0.051,0.077,2.6,41.8,0.075,8.76,3.9,4,0,0.786,90.2,3.64,0,0,1
2c9961a4-7e2c-4642-ae4b-6f5289b0c4ac,Power User,7.452,0.866,0.287,4,7.781,0.658,0.853,46.4,74.74,10.34,53.54,1,Access / Permissions,3.75,0.154,0.1,0.098,0.037,2.62,71.3,0.086,5.39,2.5,2,1,0.907,89.3,3.11,0,0,4
59427d93-6649-4bd8-b60b-0d154a4ae1a1,Power User,8.382,0.824,0.199,5,7.672,0.705,0.882,74.6,66.91,17.15,43.39,1,App Crash,2.57,0.043,0.1,0.039,0.069,1.52,70.1,0.056,7.77,3.92,10,3,0.929,90.1,5.81,0,0,4
e87f8749-d557-41d9-8711-31960a70a899,Power User,8.654,0.817,0.111,4,8.287,0.743,0.929,68.3,67.35,16.53,45.8,0,App Crash,2.27,0.311,0.0,0.157,0.152,2.05,70.1,0.145,7.62,3.88,6,1,0.739,73.7,4.37,0,0,4
1e162ec7-6864-4088-92f1-7468d18c0596,Power User,8.815,0.81,0.226,5,7.963,0.68,0.868,67.1,65.97,13.16,55.89,0,Software Install,3.46,0.211,0.0,0.121,0.043,1.92,60.2,0.093,7.98,3.43,6,1,0.898,87.8,3.25,0,0,4
541de6a5-2584-43fe-afb7-5bae2f270b03,Power User,7.912,0.89,0.122,4,8.364,0.701,0.871,58.0,81.48,9.55,51.32,0,Software Install,2.14,0.301,0.0,0.152,0.158,1.5,81.7,0.138,6.57,3.53,8,0,0.782,88.0,3.73,0,0,4
31b6f62d-6960-4e1f-90fd-3f7ddbe9dfeb,Power User,7.555,0.808,0.254,5,7.705,0.631,0.865,72.7,42.47,9.1,48.16,0,Training Request,1.77,0.094,0.0,0.056,0.027,2.32,55.2,0.059,7.92,4.01,3,0,0.822,72.8,5.36,0,0,1
916e1eaf-0908-42e5-90bb-f95fb28ab8d6,Power User,8.224,0.84,0.215,4,8.056,0.688,0.897,56.2,67.91,13.64,27.14,1,Software Install,0.95,0.29,0.1,0.138,0.001,1.78,75.4,0.087,6.11,3.1,7,0,0.842,79.1,4.85,1,0,4
e496d1d8-418a-44a5-841f-c488ed8bcf4e,Power User,7.521,0.789,0.278,4,7.827,0.706,0.808,54.4,86.45,11.25,44.59,1,VPN / Network,4.74,0.062,0.1,0.064,0.173,2.49,61.5,0.109,5.84,3.15,6,2,0.967,68.9,2.26,0,0,4
09083df6-3c26-4339-beb0-4c850273cbeb,Power User,8.037,0.823,0.182,4,8.076,0.718,0.842,61.9,76.17,8.71,37.94,1,Access / Permissions,0.72,0.015,0.1,0.012,0.016,1.46,53.5,0.025,6.38,3.8,4,0,0.77,88.0,2.73,0,0,4
3f3114a3-f4c0-42b3-ba96-39b5427e0807,Power User,6.908,0.797,0.263,5,7.871,0.686,0.865,44.8,83.67,9.05,51.4,0,VPN / Network,3.74,0.214,0.0,0.125,0.114,3.13,70.3,0.128,4.7,2.94,4,1,0.898,88.0,2.94,0,0,4
37fbe556-2ffd-42d0-8a3e-ff38cb1e4b18,Power User,8.638,0.881,0.209,5,8.108,0.644,0.882,67.6,50.66,11.83,53.92,1,Training Request,0.76,0.076,0.1,0.04,0.018,1.56,67.7,0.041,6.8,3.7,8,2,0.758,94.9,3.32,0,0,1
d622c21c-6ac0-415d-bf3c-7713646167d9,Power User,7.403,0.814,0.245,4,7.926,0.713,0.846,57.4,58.58,13.49,42.28,1,Access / Permissions,3.07,0.163,0.1,0.097,0.026,2.23,67.0,0.078,5.62,3.25,7,1,0.753,79.9,3.15,0,0,4
bc9987b7-5ce4-4668-9e0e-868e34455a37,Power User,7.421,0.879,0.27,4,8.384,0.656,0.857,50.2,76.14,16.51,39.0,4,App Crash,4.34,0.221,0.4,0.132,0.024,2.58,63.1,0.099,5.49,3.02,8,0,0.842,86.1,3.84,0,0,4
6dccc195-c1be-40b2-b83e-135eda7caa30,Power User,8.121,0.86,0.104,5,8.256,0.741,0.968,75.2,86.51,14.21,59.01,0,Access / Permissions,0.6,0.057,0.0,0.03,0.001,1.76,61.5,0.033,7.1,3.91,4,0,0.842,90.9,4.61,0,0,1
e34018fc-db81-4a36-8946-9269002fb92f,Power User,7.078,0.76,0.293,3,7.084,0.65,0.826,41.1,59.59,12.05,39.57,2,Password Reset,0.23,0.095,0.2,0.044,0.134,2.61,95.4,0.089,4.78,2.22,8,0,0.642,75.2,4.79,0,0,4
3d1aa4f4-7cd3-405c-aa54-eab66035f075,Power User,9.091,0.899,0.075,5,8.288,0.707,0.976,81.1,67.12,13.95,34.25,0,Software Install,0.32,0.129,0.0,0.061,0.004,1.36,78.6,0.045,8.28,4.65,8,1,0.921,73.8,3.44,0,0,1
1b2a1059-2bd8-42e3-bdf1-d1330c9146b0,Power User,7.703,0.809,0.207,4,8.356,0.715,0.905,63.1,75.01,13.73,37.51,2,App Crash,2.72,0.162,0.2,0.094,0.013,2.97,72.1,0.08,6.74,3.56,4,0,0.69,75.5,2.0,0,0,4
82c002b3-d265-4398-99f9-4373ab106c7d,Power User,7.304,0.745,0.294,3,7.443,0.634,0.829,69.2,56.48,14.85,40.01,3,Software Install,6.77,0.166,0.3,0.126,0.011,2.11,63.6,0.088,7.02,3.85,4,1,0.83,78.9,2.66,0,0,4
858a1281-b610-401a-a876-99532f8684c5,Power User,7.79,0.741,0.243,5,7.912,0.669,0.79,62.8,76.22,12.9,37.25,0,Access / Permissions,0.14,0.204,0.0,0.093,0.125,1.74,76.1,0.101,7.88,3.5,8,2,0.933,74.2,3.23,1,0,4
b7c894d8-f0dc-4a9d-aa3b-3bab2bab074f,Power User,6.409,0.817,0.316,3,7.895,0.654,0.736,27.2,44.24,15.59,52.61,1,Training Request,4.74,0.223,0.1,0.137,0.071,1.92,69.3,0.109,3.99,1.94,4,0,0.995,75.9,2.43,0,0,4
ab9418d4-b0ad-448f-b3f3-9d24bab9485a,Power User,8.765,0.825,0.177,4,8.243,0.692,0.825,72.4,75.92,15.06,25.22,1,VPN / Network,1.15,0.208,0.1,0.102,0.013,2.59,62.4,0.081,7.02,3.86,6,0,0.815,89.9,5.05,0,0,1
289771f6-6413-42ea-a96a-c36c574ef4a7,Power User,7.434,0.796,0.227,5,8.281,0.661,0.763,49.9,61.05,13.21,37.06,1,VPN / Network,1.96,0.062,0.1,0.043,0.03,1.75,57.8,0.048,5.58,2.67,2,0,0.74,81.1,2.5,0,0,4
936f7d3d-9a18-4692-8f42-9f13d414b965,Power User,8.002,0.863,0.1,5,8.447,0.765,0.862,55.2,66.52,12.7,44.57,0,Training Request,6.35,0.28,0.0,0.175,0.031,1.65,60.9,0.113,5.72,3.66,4,0,0.93,84.8,4.48,1,0,4
ca97fe8d-803d-49f9-a834-fc1a8b25c2ab,Power User,7.416,0.806,0.247,6,7.916,0.681,0.92,55.7,77.52,15.3,46.89,0,VPN / Network,1.29,0.031,0.0,0.024,0.035,1.97,17.6,0.042,5.61,2.98,3,1,0.901,77.0,1.95,0,0,4
4987fc26-b6b0-420a-927d-9b10ed71d4c0,Power User,7.724,0.816,0.168,5,7.796,0.679,0.854,59.0,75.47,11.22,60.23,0,App Crash,1.71,0.089,0.0,0.053,0.203,1.39,64.9,0.101,5.78,3.16,7,1,0.806,76.5,4.52,0,0,4
7f636f25-67b8-44ab-80ab-79fc8166b630,Power User,8.596,0.88,0.304,4,7.966,0.72,0.818,62.6,70.92,9.23,58.91,1,VPN / Network,0.05,0.079,0.1,0.036,0.064,3.19,55.2,0.069,6.8,3.41,8,0,0.797,84.6,3.65,0,0,1
2e57b981-f60b-407d-b1a7-ff198683bee9,Power User,6.437,0.827,0.24,4,7.706,0.641,0.831,49.1,80.69,9.22,30.59,2,Training Request,0.26,0.062,0.2,0.03,0.011,1.76,84.3,0.036,5.14,3.22,6,0,0.79,83.1,5.46,0,0,4
40730c9e-e532-498a-a3b2-394deb3d09bb,Power User,8.343,0.865,0.226,6,8.119,0.674,0.891,66.8,54.0,11.01,27.83,1,App Crash,0.88,0.023,0.1,0.017,0.051,2.6,62.3,0.05,7.4,3.68,7,2,0.816,89.0,2.56,0,0,4
1607a7de-836d-49e1-8217-51ca31865693,Power User,8.739,0.816,0.296,4,7.899,0.705,0.889,59.3,73.04,14.65,45.22,3,Access / Permissions,0.1,0.047,0.3,0.022,0.03,2.23,45.4,0.042,6.74,3.13,9,0,0.862,93.7,3.18,0,0,4
4273c30a-9fcf-40dc-a28c-c3000bac148a,Power User,8.111,0.768,0.215,5,7.877,0.708,0.813,53.1,63.1,11.94,38.94,1,Access / Permissions,2.97,0.091,0.1,0.064,0.003,1.51,61.3,0.048,6.33,3.38,9,1,0.8,75.8,3.39,0,0,4
0fa92e4c-ca03-4a56-80e3-dd8a49df08b9,Power User,7.623,0.805,0.302,4,7.698,0.66,0.835,46.0,80.18,13.51,34.27,1,VPN / Network,1.94,0.258,0.1,0.131,0.125,2.1,47.4,0.124,4.8,2.99,6,0,0.809,89.8,3.63,0,0,4
7b868dad-0273-40d3-9f81-7b4b47f8298f,Power User,7.027,0.862,0.211,4,7.99,0.675,0.876,59.1,77.87,11.76,45.15,1,VPN / Network,2.32,0.152,0.1,0.086,0.085,2.57,68.6,0.094,6.51,3.47,5,1,0.885,72.3,3.42,0,0,4
c643ab37-0cc7-436e-a632-7a0e61048c43,Power User,7.753,0.806,0.237,4,7.725,0.675,0.863,69.5,78.23,11.78,47.08,1,Access / Permissions,0.6,0.059,0.1,0.031,0.086,1.99,66.1,0.061,7.51,3.92,7,1,0.736,100.0,3.44,0,0,4
3dee6179-e6a9-494b-98f7-dc98b6597c6e,Power User,6.957,0.808,0.194,3,7.541,0.683,0.835,56.6,87.45,10.44,37.45,1,VPN / Network,1.03,0.157,0.1,0.079,0.05,2.82,75.4,0.083,5.91,3.74,8,1,0.814,74.9,3.42,0,0,4
508d2b98-b5a2-4d9c-9436-0f0680d41bbd,Power User,8.298,0.775,0.206,5,8.358,0.712,0.851,62.4,82.26,12.77,39.38,1,Access / Permissions,3.17,0.072,0.1,0.057,0.158,2.71,50.9,0.103,6.3,3.93,8,0,0.723,88.2,1.52,0,0,4
e0831ede-5c75-470f-b159-12a6ed51307d,Power User,6.726,0.827,0.197,5,7.993,0.672,0.906,50.1,69.43,12.56,38.14,0,Training Request,9.55,0.132,0.0,0.132,0.039,2.65,62.5,0.105,6.15,2.87,4,1,0.848,72.2,4.89,0,0,4
d9a33553-5b22-4887-8030-19a10576b9d6,Power User,7.06,0.747,0.303,4,7.262,0.682,0.806,50.2,70.99,14.03,41.3,1,Hardware,0.18,0.145,0.1,0.067,0.001,1.82,42.9,0.052,5.61,3.33,5,1,0.704,80.6,6.95,0,0,4
55ae1a03-ad97-4e06-a923-6a0906ac7e61,Power User,8.989,0.877,0.138,4,8.255,0.714,0.897,75.0,77.01,13.72,49.87,0,Access / Permissions,5.73,0.109,0.0,0.093,0.011,1.45,71.8,0.064,8.01,4.08,9,0,0.902,95.9,4.13,0,0,1
f398df2f-9601-4803-ba4a-35e8b3920174,Power User,9.111,0.837,0.199,5,8.604,0.676,0.805,65.9,72.36,12.51,35.3,0,Access / Permissions,2.42,0.11,0.0,0.068,0.02,1.73,69.3,0.057,6.6,3.73,7,0,0.748,74.6,2.55,0,0,1
b9a3eb37-36df-455f-b0a3-9c73570e8c06,Power User,7.644,0.822,0.218,5,8.354,0.719,0.853,63.3,78.05,9.23,39.23,0,Access / Permissions,2.42,0.276,0.0,0.143,0.027,2.22,68.9,0.101,6.21,3.19,2,0,0.716,100.0,2.66,0,0,4
3ea7f037-4394-4073-85aa-dfd0b136f9ca,Power User,7.712,0.875,0.218,5,8.025,0.652,0.833,53.2,48.7,15.68,41.41,2,VPN / Network,2.04,0.126,0.2,0.072,0.161,2.43,62.0,0.109,5.56,3.09,9,1,0.815,82.0,4.47,0,0,4
1d58f5cb-c9b7-4ed7-8b8a-e5e051ccb2ea,Power User,7.771,0.926,0.237,4,8.273,0.725,0.923,74.5,89.81,12.79,44.94,0,Password Reset,0.22,0.039,0.0,0.019,0.056,0.8,67.8,0.034,7.65,3.82,5,0,0.96,90.8,4.22,0,0,1
7d928cf6-fcec-41b7-9538-848d264adf37,Power User,7.24,0.857,0.191,4,7.866,0.676,0.885,48.5,71.61,13.2,47.48,0,VPN / Network,0.27,0.08,0.0,0.038,0.109,2.1,84.5,0.073,4.94,3.11,7,0,0.89,85.6,3.49,0,0,4
2c9e78aa-faf8-4bf4-8620-200a9f06a896,Power User,9.465,0.917,0.112,4,8.402,0.744,0.867,75.4,54.78,17.0,63.38,0,Hardware,2.27,0.129,0.0,0.075,0.023,2.19,58.0,0.066,7.78,4.23,4,0,0.705,86.1,4.63,0,0,1
59d378b4-9b0e-4b5c-ba08-956894a641ef,Power User,7.486,0.899,0.212,5,8.828,0.689,0.887,65.5,61.86,15.27,50.15,1,App Crash,1.17,0.305,0.1,0.146,0.04,1.93,63.9,0.104,6.22,3.21,1,2,0.746,69.2,1.53,0,0,1
676ffb89-d3a2-409b-9986-6709a8db9e2c,Power User,7.125,0.794,0.327,4,7.836,0.677,0.834,65.4,49.71,14.12,50.36,0,Access / Permissions,8.63,0.032,0.0,0.08,0.097,2.87,46.8,0.098,6.44,3.61,4,1,0.812,77.7,4.63,1,0,4
01fe1233-5296-480a-839d-da788d61cfe8,Power User,7.064,0.773,0.276,3,7.796,0.652,0.907,56.3,60.1,12.99,42.6,0,VPN / Network,1.73,0.086,0.0,0.052,0.034,2.35,49.8,0.059,6.34,3.48,4,0,0.997,92.8,4.06,0,0,4
c069d62d-78e1-4d45-805a-449e97210907,Power User,8.472,0.897,0.273,4,8.092,0.655,0.866,63.2,69.58,12.97,36.18,0,Hardware,0.49,0.126,0.0,0.061,0.115,2.89,63.4,0.094,6.93,3.49,6,1,0.774,78.9,2.7,0,0,1
fd3bd660-de8c-491a-8942-52073b122d20,Power User,8.1,0.81,0.172,4,8.061,0.68,0.83,61.6,86.15,13.6,40.25,2,Software Install,3.45,0.02,0.2,0.035,0.011,1.97,77.5,0.041,6.39,3.61,3,2,0.775,83.2,2.22,0,0,4
d64fbffa-e734-4f80-8471-f74a47e8af17,Power User,8.412,0.859,0.192,4,7.765,0.702,0.908,68.9,75.11,14.02,38.61,0,Access / Permissions,0.99,0.13,0.0,0.066,0.067,2.66,58.4,0.08,6.79,3.82,7,2,0.947,68.1,3.93,0,0,4
16ec0fa5-05d0-4c99-b517-6d1970fd2637,Power User,8.274,0.771,0.22,5,7.937,0.695,0.822,62.1,73.33,17.28,48.53,2,App Crash,2.21,0.141,0.2,0.08,0.085,3.08,58.7,0.096,6.18,3.55,5,1,0.854,77.2,5.35,0,0,4
b2edbaee-ac08-49c4-b049-ae1ac30d06ef,Power User,7.712,0.76,0.183,4,8.209,0.705,0.844,62.7,59.65,19.18,30.14,0,Software Install,3.31,0.151,0.0,0.093,0.109,2.89,56.3,0.108,6.49,3.45,5,2,0.914,92.1,3.55,0,0,4
d262202a-0d73-4af3-af59-1affa3c2d1f7,Power User,8.668,0.851,0.216,5,8.393,0.713,0.886,63.8,62.76,13.73,50.33,0,Software Install,6.76,0.235,0.0,0.158,0.024,1.44,54.5,0.101,7.0,3.31,6,0,0.789,70.5,2.86,0,0,4
9bc3380d-f00c-44cd-a9b6-a1400f61b8f6,Power User,8.68,0.809,0.195,4,8.027,0.63,0.817,70.2,63.53,7.62,43.94,1,Access / Permissions,4.42,0.113,0.1,0.085,0.02,1.95,66.1,0.068,7.69,3.58,4,1,0.833,88.5,4.01,0,0,1
1fee5628-f4ba-484f-992d-fc5e73a9737d,Power User,6.878,0.699,0.347,4,7.207,0.631,0.699,30.4,63.94,10.62,51.6,0,App Crash,4.29,0.441,0.0,0.231,0.097,1.89,41.0,0.164,3.53,2.36,7,0,0.932,83.6,5.8,0,0,4
4bdae53b-4002-4308-9a13-97fd74418bba,Power User,8.407,0.913,0.254,4,8.653,0.703,0.832,66.0,67.48,17.53,38.48,1,Software Install,3.44,0.066,0.1,0.056,0.017,2.39,79.9,0.057,6.48,3.64,5,0,0.83,79.9,4.27,0,0,1
2ead870d-f433-48d7-a55e-398412baffbe,Power User,8.481,0.813,0.229,4,7.873,0.725,0.86,55.9,68.24,14.8,36.89,1,Training Request,8.99,0.234,0.1,0.174,0.04,2.51,52.7,0.124,6.14,3.21,5,0,0.919,79.5,4.39,0,0,4
aae5292e-ad61-47b6-9750-71355e59e7db,Power User,6.847,0.722,0.236,3,7.569,0.674,0.743,41.3,67.61,14.07,41.34,0,Access / Permissions,1.11,0.175,0.0,0.087,0.116,1.6,72.1,0.094,4.39,2.57,8,0,0.867,77.6,5.15,0,0,4
d8e70486-edc9-4e6b-8677-cface7af572f,Power User,8.123,0.946,0.249,4,8.49,0.729,0.883,63.0,64.29,12.58,41.12,1,Training Request,0.0,0.029,0.1,0.013,0.054,2.14,44.2,0.044,6.46,3.46,5,0,0.767,78.4,4.32,0,0,1
